"","week","indexP"
"1","2011-12-26",0.729505651178955
"2","2012-01-02",0.908506881226411
"3","2012-01-09",0.936675368902729
"4","2012-01-16",0.713205005622506
"5","2012-01-23",0.61692713409471
"6","2012-01-30",0.747459946433196
"7","2012-02-06",1.05497867105975
"8","2012-02-13",0.917036187122303
"9","2012-02-20",0.724849278238928
"10","2012-02-27",0.815952234494749
"11","2012-03-05",0.726928839452489
"12","2012-03-12",0.731714776502914
"13","2012-03-19",0.766814975127507
"14","2012-03-26",1.11025466375566
"15","2012-04-02",1.15573544147449
"16","2012-04-09",1.04433072504374
"17","2012-04-16",0.923912363447345
"18","2012-04-23",1.83966143762241
"19","2012-04-30",1.27936845322527
"20","2012-05-07",1.41070554310508
"21","2012-05-14",1.79989102052059
"22","2012-05-21",1.43314955920732
"23","2012-05-28",1.6907195789468
"24","2012-06-04",1.20709474109042
"25","2012-06-11",1.60862965553571
"26","2012-06-18",1.85653729483744
"27","2012-06-25",1.47413394512184
"28","2012-07-02",1.20928386859072
"29","2012-07-09",1.43772398652462
"30","2012-07-16",1.31285900232988
"31","2012-07-23",1.0957486869157
"32","2012-07-30",1.60824675687639
"33","2012-08-06",1.54502693636222
"34","2012-08-13",1.36768195475116
"35","2012-08-20",1.77143958184483
"36","2012-08-27",1.32062898606779
"37","2012-09-03",1.32560901919383
"38","2012-09-10",1.37773347949499
"39","2012-09-17",1.35086235530378
"40","2012-09-24",1.71076391666598
"41","2012-10-01",1.54857463600648
"42","2012-10-08",1.55376309037928
"43","2012-10-15",1.81630934395562
"44","2012-10-22",2.54550005966065
"45","2012-10-29",1.4232817850734
"46","2012-11-05",1.47147066320169
"47","2012-11-12",1.59913264918337
"48","2012-11-19",1.78026466180382
"49","2012-11-26",1.24368443755113
"50","2012-12-03",1.10809806145395
"51","2012-12-10",1.03500271384484
"52","2012-12-17",0.814201565895947
"53","2012-12-24",1.07519061162647
"54","2012-12-31",0.961931035485184
"55","2013-01-07",0.775352712169677
"56","2013-01-14",0.715685543004852
"57","2013-01-21",0.820075265719488
"58","2013-01-28",0.722766625150927
"59","2013-02-04",0.792452870702541
"60","2013-02-11",0.894326904580992
"61","2013-02-18",0.75543869178148
"62","2013-02-25",0.96868026817017
"63","2013-03-04",0.915953292520983
"64","2013-03-11",0.727098668926946
"65","2013-03-18",1.02140687779813
"66","2013-03-25",0.93080009591477
"67","2013-04-01",1.19169294801312
"68","2013-04-08",0.989529202672546
"69","2013-04-15",0.936276241835644
"70","2013-04-22",0.903644584637919
"71","2013-04-29",1.33567251799835
"72","2013-05-06",1.36660038872817
"73","2013-05-13",1.12664771514479
"74","2013-05-20",1.3126418552084
"75","2013-05-27",1.38960779397956
"76","2013-06-03",1.49783867307889
"77","2013-06-10",1.47072128230056
"78","2013-06-17",1.182527446265
"79","2013-06-24",1.30569730241309
"80","2013-07-01",1.21381886793093
"81","2013-07-08",1.46018850799558
"82","2013-07-15",1.24022382622623
"83","2013-07-22",1.25511273868006
"84","2013-07-29",1.10796592732699
"85","2013-08-05",1.04353080287518
"86","2013-08-12",1.22568359017664
"87","2013-08-19",1.2138858882322
"88","2013-08-26",1.33653315825245
"89","2013-09-02",1.45148609399798
"90","2013-09-09",1.20348328028314
"91","2013-09-16",1.56320342289183
"92","2013-09-23",1.40633071781956
"93","2013-09-30",1.4564380667741
"94","2013-10-07",1.58046027087074
"95","2013-10-14",1.43508397708821
"96","2013-10-21",1.80745562976855
"97","2013-10-28",1.45466809908958
"98","2013-11-04",1.61282766196762
"99","2013-11-11",1.35756315059517
"100","2013-11-18",1.12188217748532
"101","2013-11-25",0.903844032679946
"102","2013-12-02",0.901784392242033
"103","2013-12-09",0.995644199913426
"104","2013-12-16",0.914367337420462
"105","2013-12-23",0.9267129438683
"106","2013-12-30",1.15811266407886
"107","2014-01-06",0.847570005452789
"108","2014-01-13",0.952672956691691
"109","2014-01-20",0.971029189869668
"110","2014-01-27",0.972422086001826
"111","2014-02-03",0.940986393694212
"112","2014-02-10",1.07043005235081
"113","2014-02-17",0.824990017325407
"114","2014-02-24",0.893135086287908
"115","2014-03-03",0.86714442479706
"116","2014-03-10",0.922173328371727
"117","2014-03-17",1.00590351745093
"118","2014-03-24",1.02294207300733
"119","2014-03-31",1.05833398410335
"120","2014-04-07",1.15060704748957
"121","2014-04-14",1.06588146028875
"122","2014-04-21",1.27221353545
"123","2014-04-28",1.13515960731213
"124","2014-05-05",1.1392044923845
"125","2014-05-12",1.27219153981281
"126","2014-05-19",1.3020142410252
"127","2014-05-26",1.21178290230656
"128","2014-06-02",1.350658221477
"129","2014-06-09",1.15607186538409
"130","2014-06-16",1.41199029083389
"131","2014-06-23",1.08109423586205
"132","2014-06-30",1.22514377623026
"133","2014-07-07",1.12969059595657
"134","2014-07-14",1.4599164733293
"135","2014-07-21",1.13722798581072
"136","2014-07-28",1.2696854673746
"137","2014-08-04",1.34881075259976
"138","2014-08-11",1.29571339807755
"139","2014-08-18",1.27977073557329
"140","2014-08-25",1.64560573080638
"141","2014-09-01",1.47851000989306
"142","2014-09-08",1.32578340553191
"143","2014-09-15",1.41659946664779
"144","2014-09-22",1.5079229559134
"145","2014-09-29",1.23144078063679
"146","2014-10-06",1.08199835988162
"147","2014-10-13",1.2253660452032
"148","2014-10-20",1.40683861006281
"149","2014-10-27",1.43798697462835
"150","2014-11-03",1.50094979117484
"151","2014-11-10",1.45832618559372
"152","2014-11-17",1.17049522526962
"153","2014-11-24",1.06125929389587
"154","2014-12-01",1.04117187606258
"155","2014-12-08",0.875479183491344
