"","week","indexP"
"1","2011-12-26",0.889066836787404
"2","2012-01-02",0.835233467107671
"3","2012-01-09",0.833994620275816
"4","2012-01-16",0.816853568607702
"5","2012-01-23",0.785872832139689
"6","2012-01-30",0.746085651529386
"7","2012-02-06",0.916799933012495
"8","2012-02-13",0.791753014807627
"9","2012-02-20",0.809414623357671
"10","2012-02-27",0.836336886994823
"11","2012-03-05",0.76742652701966
"12","2012-03-12",0.764080882647944
"13","2012-03-19",0.82477896002532
"14","2012-03-26",1.01937219216882
"15","2012-04-02",1.06911448907294
"16","2012-04-09",0.88124823969618
"17","2012-04-16",0.898451568757858
"18","2012-04-23",1.44337637399831
"19","2012-04-30",1.07457104384958
"20","2012-05-07",1.14841737801976
"21","2012-05-14",1.07367643268288
"22","2012-05-21",1.03105834847097
"23","2012-05-28",1.00727166930754
"24","2012-06-04",1.02060636480909
"25","2012-06-11",1.05157090368971
"26","2012-06-18",1.12259403559432
"27","2012-06-25",1.01880323452416
"28","2012-07-02",1.24326512270227
"29","2012-07-09",1.1923337374186
"30","2012-07-16",1.38946568926116
"31","2012-07-23",1.14942398351294
"32","2012-07-30",1.31440842390316
"33","2012-08-06",1.28579945193909
"34","2012-08-13",1.2567858096424
"35","2012-08-20",1.24717798852458
"36","2012-08-27",1.21675613759863
"37","2012-09-03",1.2310712620401
"38","2012-09-10",1.21233160501164
"39","2012-09-17",1.16297671218484
"40","2012-09-24",1.18228457692957
"41","2012-10-01",1.23032336042144
"42","2012-10-08",1.31852203623292
"43","2012-10-15",1.32709462698297
"44","2012-10-22",1.15565364894963
"45","2012-10-29",1.30970925644484
"46","2012-11-05",1.32154654863664
"47","2012-11-12",1.38821965503072
"48","2012-11-19",1.1287283017786
"49","2012-11-26",1.19782547750992
"50","2012-12-03",1.0680281944005
"51","2012-12-10",1.00598902318744
"52","2012-12-17",0.863360129946341
"53","2012-12-24",0.915456202617942
"54","2012-12-31",0.95256389696341
"55","2013-01-07",0.897828645413772
"56","2013-01-14",0.887338601569708
"57","2013-01-21",1.03374245918376
"58","2013-01-28",0.958236822026745
"59","2013-02-04",0.845667802935879
"60","2013-02-11",0.898251675991544
"61","2013-02-18",0.879733085624608
"62","2013-02-25",0.858937620868783
"63","2013-03-04",0.593579674500083
"64","2013-03-11",0.57674538665842
"65","2013-03-18",0.92367502770904
"66","2013-03-25",0.885268348777308
"67","2013-04-01",1.04997945148951
"68","2013-04-08",0.975748038633195
"69","2013-04-15",0.873063915456973
"70","2013-04-22",0.824079513134316
"71","2013-04-29",1.06208629375326
"72","2013-05-06",1.14305034268482
"73","2013-05-13",1.04396442827482
"74","2013-05-20",1.12089302718812
"75","2013-05-27",1.32863582236474
"76","2013-06-03",1.191971678677
"77","2013-06-10",1.4344637485634
"78","2013-06-17",1.22585600659198
"79","2013-06-24",1.30119449998887
"80","2013-07-01",1.31926457611123
"81","2013-07-08",1.37467325890855
"82","2013-07-15",1.36685046766455
"83","2013-07-22",1.32950775181513
"84","2013-07-29",1.26481586355642
"85","2013-08-05",1.40645536482858
"86","2013-08-12",1.37189499629155
"87","2013-08-19",1.44887158165934
"88","2013-08-26",1.31321036792313
"89","2013-09-02",1.62539630523069
"90","2013-09-09",1.39706212534075
"91","2013-09-16",1.39384070440434
"92","2013-09-23",1.19138718914262
"93","2013-09-30",1.39407787042722
"94","2013-10-07",1.39253483044295
"95","2013-10-14",1.29587483925271
"96","2013-10-21",1.32813938799889
"97","2013-10-28",1.50000529267285
"98","2013-11-04",1.33689960766915
"99","2013-11-11",1.29184168256354
"100","2013-11-18",1.12014369661439
"101","2013-11-25",1.15516523692964
"102","2013-12-02",1.1676900634046
"103","2013-12-09",1.15699324740368
"104","2013-12-16",1.10649376143311
"105","2013-12-23",1.05760839149745
"106","2013-12-30",1.10774000888974
"107","2014-01-06",0.890738646936747
"108","2014-01-13",0.790272782722264
"109","2014-01-20",0.891435507378243
"110","2014-01-27",0.903671628335308
"111","2014-02-03",0.940240433789158
"112","2014-02-10",0.954310135251995
"113","2014-02-17",0.889791942989056
"114","2014-02-24",0.843857349517254
"115","2014-03-03",0.784376765976346
"116","2014-03-10",0.828681260502692
"117","2014-03-17",0.943866464815425
"118","2014-03-24",1.07780009454338
"119","2014-03-31",0.850069820460565
"120","2014-04-07",0.970475416931783
"121","2014-04-14",0.991800603481918
"122","2014-04-21",1.31999451130451
"123","2014-04-28",1.00216532119622
"124","2014-05-05",0.96450180829915
"125","2014-05-12",1.0221142297117
"126","2014-05-19",1.21989013383327
"127","2014-05-26",1.02434391937413
"128","2014-06-02",1.1286202650699
"129","2014-06-09",1.07388378973859
"130","2014-06-16",1.06012540869801
"131","2014-06-23",1.07861262019682
"132","2014-06-30",1.03984895339066
"133","2014-07-07",1.01044400461349
"134","2014-07-14",0.939294941751975
"135","2014-07-21",1.00174223883339
"136","2014-07-28",1.07356807169473
"137","2014-08-04",1.15467414800836
"138","2014-08-11",1.11137987356217
"139","2014-08-18",1.3954968900757
"140","2014-08-25",1.20227404774026
"141","2014-09-01",1.38353254277056
"142","2014-09-08",1.29806363257837
"143","2014-09-15",1.28556298944649
"144","2014-09-22",1.40298071288632
"145","2014-09-29",1.31982250550351
"146","2014-10-06",1.40699334733768
"147","2014-10-13",1.39945883577242
"148","2014-10-20",1.30048849659779
"149","2014-10-27",1.54057071344642
"150","2014-11-03",1.24962538190001
"151","2014-11-10",1.41970011341207
"152","2014-11-17",1.33232851543538
"153","2014-11-24",1.15045858822456
"154","2014-12-01",1.18950783554631
"155","2014-12-08",1.00217724149607
