"","week","indexP"
"1","2011-12-26",1.06691227777967
"2","2012-01-02",0.862625109800489
"3","2012-01-09",0.98867151498714
"4","2012-01-16",0.887623389826337
"5","2012-01-23",0.831398345367955
"6","2012-01-30",0.942118076530088
"7","2012-02-06",0.961602527946817
"8","2012-02-13",0.77013385015546
"9","2012-02-20",0.80541239728244
"10","2012-02-27",0.916743686401263
"11","2012-03-05",0.85783831261415
"12","2012-03-12",0.834853922451477
"13","2012-03-19",0.934506411016365
"14","2012-03-26",1.14363388200315
"15","2012-04-02",1.18630773606454
"16","2012-04-09",1.03213475134318
"17","2012-04-16",0.914467347590562
"18","2012-04-23",1.47166677911294
"19","2012-04-30",1.32619736761795
"20","2012-05-07",1.34853369152035
"21","2012-05-14",1.2215470226375
"22","2012-05-21",1.2744676989521
"23","2012-05-28",1.27936396749978
"24","2012-06-04",1.19862099597418
"25","2012-06-11",1.38640294568699
"26","2012-06-18",1.42670739751124
"27","2012-06-25",1.19195276781992
"28","2012-07-02",1.44617725997013
"29","2012-07-09",1.32369031088052
"30","2012-07-16",1.53129658503093
"31","2012-07-23",1.38007774975539
"32","2012-07-30",1.661061630339
"33","2012-08-06",1.61163873164561
"34","2012-08-13",1.53792820125637
"35","2012-08-20",1.60995345820838
"36","2012-08-27",1.44299678001818
"37","2012-09-03",1.53553475217415
"38","2012-09-10",1.56506514521156
"39","2012-09-17",1.46340844510599
"40","2012-09-24",1.44943531223099
"41","2012-10-01",1.62548948452886
"42","2012-10-08",1.45615882733467
"43","2012-10-15",1.37593364111211
"44","2012-10-22",1.25244153259378
"45","2012-10-29",1.31591266395577
"46","2012-11-05",1.08497042478345
"47","2012-11-12",1.22992992074853
"48","2012-11-19",1.13491941876632
"49","2012-11-26",1.17673040190381
"50","2012-12-03",1.35084571900277
"51","2012-12-10",1.15732978046155
"52","2012-12-17",1.17435511873215
"53","2012-12-24",1.2184890110467
"54","2012-12-31",0.960805716360374
"55","2013-01-07",1.03858714875742
"56","2013-01-14",0.833660882838569
"57","2013-01-21",0.763704927604586
"58","2013-01-28",0.772200524477628
"59","2013-02-04",0.774664857518601
"60","2013-02-11",0.564071809729672
"61","2013-02-18",0.569161276586896
"62","2013-02-25",0.553497733768607
"63","2013-03-04",0.442178104509795
"64","2013-03-11",0.42765049308255
"65","2013-03-18",1.01496739838643
"66","2013-03-25",0.968445755762945
"67","2013-04-01",0.958779570804712
"68","2013-04-08",1.00806041707094
"69","2013-04-15",0.850811628501377
"70","2013-04-22",0.824107936989211
"71","2013-04-29",1.14591107156684
"72","2013-05-06",1.20996079344597
"73","2013-05-13",0.996582738402326
"74","2013-05-20",0.914463930116403
"75","2013-05-27",0.90440737455541
"76","2013-06-03",0.863145728710774
"77","2013-06-10",1.63041143797572
"78","2013-06-17",1.3687302231477
"79","2013-06-24",1.42099103342496
"80","2013-07-01",1.39886294247737
"81","2013-07-08",1.44430723455337
"82","2013-07-15",1.47329577819064
"83","2013-07-22",1.41137706267881
"84","2013-07-29",1.37609743125398
"85","2013-08-05",1.42161372928326
"86","2013-08-12",1.53432293168744
"87","2013-08-19",1.62160611477897
"88","2013-08-26",1.40456393171543
"89","2013-09-02",1.55948139914958
"90","2013-09-09",1.27829999051567
"91","2013-09-16",1.55698204491144
"92","2013-09-23",1.15603775868539
"93","2013-09-30",0.993112678059741
"94","2013-10-07",1.13980119958163
"95","2013-10-14",0.925652047358321
"96","2013-10-21",1.32604317259523
"97","2013-10-28",1.32326249933482
"98","2013-11-04",1.138588659771
"99","2013-11-11",0.974274774321335
"100","2013-11-18",1.08630857999899
"101","2013-11-25",1.02046588665004
"102","2013-12-02",0.969561325367664
"103","2013-12-09",1.24265681419167
"104","2013-12-16",1.08352104399575
"105","2013-12-23",0.763673439147708
"106","2013-12-30",0.644133572945389
"107","2014-01-06",0.637959920501872
"108","2014-01-13",0.532465727388803
"109","2014-01-20",0.589309336027652
"110","2014-01-27",0.40412781234968
"111","2014-02-03",0.631398796139246
"112","2014-02-10",0.645607017859827
"113","2014-02-17",0.960691187746093
"114","2014-02-24",0.768679982341448
"115","2014-03-03",0.861590960251423
"116","2014-03-10",0.869783518530578
"117","2014-03-17",0.727317970485792
"118","2014-03-24",0.644880718923037
"119","2014-03-31",0.618572362930118
"120","2014-04-07",0.555353970921063
"121","2014-04-14",0.517009987422501
"122","2014-04-21",0.786424936984632
"123","2014-04-28",0.75408813249403
"124","2014-05-05",0.682744288352643
"125","2014-05-12",0.798607912111721
"126","2014-05-19",1.09635060585549
"127","2014-05-26",0.693515692818784
"128","2014-06-02",0.798559666576892
"129","2014-06-09",0.942971758481571
"130","2014-06-16",0.860908654052473
"131","2014-06-23",1.46746225829891
"132","2014-06-30",1.36485128861629
"133","2014-07-07",1.39041951616402
"134","2014-07-14",1.06443536961936
"135","2014-07-21",1.32043687533009
"136","2014-07-28",1.27417368270161
"137","2014-08-04",1.33587468955953
"138","2014-08-11",1.42452005178823
"139","2014-08-18",1.51818308335672
"140","2014-08-25",1.52326469103822
"141","2014-09-01",1.56974829980181
"142","2014-09-08",1.38180045037676
"143","2014-09-15",1.4405439844139
"144","2014-09-22",1.65910047102806
"145","2014-09-29",1.32736300154714
"146","2014-10-06",1.238854267461
"147","2014-10-13",1.42393265574992
"148","2014-10-20",1.42271390496007
"149","2014-10-27",1.59653230729444
"150","2014-11-03",1.38593759714055
"151","2014-11-10",1.47919949823717
"152","2014-11-17",1.42820393349796
"153","2014-11-24",1.34401918252201
"154","2014-12-01",1.19847610860503
"155","2014-12-08",1.11471922625727
