,week,IndexP
200,10/19/15,1.172941332
201,10/26/15,1.156367877
202,11/2/15,1.411227337
203,11/9/15,1.267440786
204,11/16/15,1.117644212
205,11/23/15,0.977760421
206,11/30/15,1.25181969
207,12/7/15,1.14832711
208,12/14/15,1.192367604
209,12/21/15,1.08273862
210,12/28/15,1.033256309
211,1/4/16,0.982022762
212,1/11/16,0.912158263
213,1/18/16,0.99224679
214,1/25/16,0.961319188
215,2/1/16,0.975926227
216,2/8/16,1.112473333
217,2/15/16,0.965556191
218,2/22/16,0.921807148
219,2/29/16,1.088656549
220,3/7/16,0.866831255
221,3/14/16,1.173569607
222,3/21/16,1.132249637
223,3/28/16,1.085771584
224,4/4/16,1.157725919
225,4/11/16,1.128032155
226,4/18/16,1.08302016
227,4/25/16,1.256942368
228,5/2/16,1.266193587
229,5/9/16,1.33514057
230,5/16/16,1.243103579
231,5/23/16,1.267298133
232,5/30/16,1.354817383
233,6/6/16,1.322236086
234,6/13/16,1.158295591
235,6/20/16,1.290658714
236,6/27/16,1.238099947
237,7/4/16,1.283969084
238,7/11/16,1.228688094
239,7/18/16,1.29893895
240,7/25/16,1.43096846
241,8/1/16,1.541475301
242,8/8/16,1.544795627
243,8/15/16,1.276495692
244,8/22/16,1.454642569
245,8/29/16,1.335760542
246,9/5/16,1.383117299
247,9/12/16,1.358325243
248,9/19/16,1.300697941
249,9/26/16,1.293715822
250,10/3/16,1.45412908
251,10/10/16,1.557995957
252,10/17/16,1.436402845
253,10/24/16,1.351863064
254,10/31/16,1.557350661
255,11/7/16,1.549819533
256,11/14/16,1.347368121
257,11/21/16,1.235276618
258,11/28/16,1.370215818
259,12/5/16,1.346981779
260,12/12/16,1.301450572
261,12/19/16,1.214406709
262,12/26/16,1.168472651
263,1/2/17,1.092947747
264,1/9/17,0.891728749
265,1/16/17,0.755896669
266,1/23/17,0.949112252
267,1/30/17,1.07324868
268,2/6/17,1.174386425
269,2/13/17,1.088252445
270,2/20/17,0.949086101
